t_utc,t_unix,t_sclk_cor,t_tid,tid,orbit,focusmode,alt,lst,long,lat,sza,mass,species,cps_dt_bkd,abundance,precision,quality
2025-11-15T01:17:20,1763169440.777002,816441008.300002,4586.309551,63116,24808,csn,1.978491e+02,2.341694e+01,-1.423592e+02,8.732758e+00,1.650130e+02,28,CO,85244.485519,1225426.149922,0.003425,IU
2025-11-15T01:17:21,1763169441.777000,816441009.300000,4587.309551,63116,24808,csn,1.978478e+02,2.341806e+01,-1.423460e+02,8.669865e+00,1.650736e+02,28,CO,85031.901428,1222369.758376,0.003429,OU
2025-11-15T01:17:21,1763169441.777000,816441009.300000,4587.309551,63116,24808,csn,1.978478e+02,2.341806e+01,-1.423460e+02,8.669865e+00,1.650736e+02,28,CO,85031.901428,1222369.758376,0.003429,OU
2025-11-15T01:17:23,1763169443.776995,816441011.299995,4589.309551,63116,24808,csn,1.978490e+02,2.342036e+01,-1.423196e+02,8.544075e+00,1.651954e+02,28,CO,84567.010913,1215699.684143,0.003439,OU
2025-11-15T01:17:25,1763169445.776992,816441013.299991,4591.309551,63116,24808,csn,1.978553e+02,2.342257e+01,-1.422932e+02,8.418282e+00,1.653162e+02,28,CO,84065.453135,1208515.180299,0.003449,OU
2025-11-15T01:17:27,1763169447.776988,816441015.299987,4593.309551,63116,24808,csn,1.978667e+02,2.342494e+01,-1.422669e+02,8.292484e+00,1.654382e+02,28,CO,86050.796550,1237067.725429,0.003409,OU
2025-11-15T01:17:29,1763169449.776983,816441017.299983,4595.309551,63116,24808,csn,1.978833e+02,2.342737e+01,-1.422405e+02,8.166684e+00,1.655607e+02,28,CO,89233.563003,1282827.373858,0.003348,OU
2025-11-15T01:17:31,1763169451.776979,816441019.299979,4597.309551,63116,24808,csn,1.979049e+02,2.342961e+01,-1.422143e+02,8.040881e+00,1.656814e+02,28,CO,90296.383220,1298137.493085,0.003328,OU
2025-11-15T01:17:33,1763169453.776975,816441021.299975,4599.309551,63116,24808,csn,1.979317e+02,2.343188e+01,-1.421880e+02,7.915077e+00,1.658021e+02,28,CO,90877.959792,1306535.341521,0.003317,OU
2025-11-15T01:17:35,1763169455.776970,816441023.299971,4601.309551,63116,24808,csn,1.979636e+02,2.343413e+01,-1.421617e+02,7.789270e+00,1.659226e+02,28,CO,95878.582235,1378439.546599,0.003230,OU
2025-11-15T01:17:37,1763169457.776967,816441025.299967,4603.309551,63116,24808,csn,1.980006e+02,2.343638e+01,-1.421355e+02,7.663461e+00,1.660429e+02,28,CO,100654.834796,1447122.045326,0.003152,OU
2025-11-15T01:17:39,1763169459.776962,816441027.299962,4605.309551,63116,24808,csn,1.980427e+02,2.343882e+01,-1.421093e+02,7.537652e+00,1.661647e+02,28,CO,102902.990021,1479492.198684,0.003117,OU
2025-11-15T01:17:41,1763169461.776958,816441029.299958,4607.309551,63116,24808,csn,1.980899e+02,2.344118e+01,-1.420831e+02,7.411842e+00,1.662856e+02,28,CO,105683.045164,1519502.371733,0.003076,OU
2025-11-15T01:17:43,1763169463.776954,816441031.299954,4609.309551,63116,24808,csn,1.981423e+02,2.344338e+01,-1.420569e+02,7.286032e+00,1.664050e+02,28,CO,109938.520515,1580704.951476,0.003016,OU
2025-11-15T01:17:45,1763169465.776950,816441033.299950,4611.309551,63116,24808,csn,1.981997e+02,2.344569e+01,-1.420308e+02,7.160223e+00,1.665252e+02,28,CO,113611.169996,1633536.908311,0.002967,OU
2025-11-15T01:17:47,1763169467.776946,816441035.299946,4613.309551,63116,24808,csn,1.982623e+02,2.344790e+01,-1.420046e+02,7.034414e+00,1.666442e+02,28,CO,116478.888580,1674808.340286,0.002930,OU
2025-11-15T01:17:49,1763169469.776941,816441037.299941,4615.309551,63116,24808,csn,1.983300e+02,2.345020e+01,-1.419785e+02,6.908606e+00,1.667639e+02,28,CO,120170.006553,1727913.480567,0.002885,OU
2025-11-15T01:17:51,1763169471.776937,816441039.299937,4617.309551,63116,24808,csn,1.984028e+02,2.345239e+01,-1.419524e+02,6.782800e+00,1.668823e+02,28,CO,124469.797340,1789766.327832,0.002834,OU
2025-11-15T01:17:53,1763169473.776933,816441041.299933,4619.309551,63116,24808,csn,1.984807e+02,2.345469e+01,-1.419263e+02,6.656995e+00,1.670016e+02,28,CO,124918.431308,1796279.931967,0.002829,OU
2025-11-15T01:17:55,1763169475.776929,816441043.299929,4621.309551,63116,24808,csn,1.985637e+02,2.345689e+01,-1.419003e+02,6.531194e+00,1.671198e+02,28,CO,123831.749121,1780731.792561,0.002842,OU
2025-11-15T01:17:57,1763169477.776925,816441045.299925,4623.309551,63116,24808,csn,1.986518e+02,2.345937e+01,-1.418742e+02,6.405395e+00,1.672404e+02,28,CO,125541.206346,1805354.824265,0.002822,OU
2025-11-15T01:17:59,1763169479.776921,816441047.299921,4625.309551,63116,24808,csn,1.987451e+02,2.346155e+01,-1.418482e+02,6.279600e+00,1.673579e+02,28,CO,127551.844287,1834304.262074,0.002800,OU
2025-11-15T01:18:01,1763169481.776917,816441049.299917,4627.309551,63116,24808,csn,1.988434e+02,2.346382e+01,-1.418222e+02,6.153807e+00,1.674761e+02,28,CO,125001.258362,1797702.550125,0.002828,OU
2025-11-15T01:18:03,1763169483.776913,816441051.299913,4629.309551,63116,24808,csn,1.989469e+02,2.346623e+01,-1.417962e+02,6.028020e+00,1.675954e+02,28,CO,123374.421203,1774379.817934,0.002847,OU
2025-11-15T01:18:05,1763169485.776909,816441053.299909,4631.309551,63116,24808,csn,1.990554e+02,2.346844e+01,-1.417703e+02,5.902236e+00,1.677124e+02,28,CO,126423.787004,1818277.965127,0.002812,OU
2025-11-15T01:18:07,1763169487.776904,816441055.299904,4633.309551,63116,24808,csn,1.991691e+02,2.347074e+01,-1.417443e+02,5.776458e+00,1.678302e+02,28,CO,131148.848459,1886291.422479,0.002761,OU
2025-11-15T01:18:09,1763169489.776900,816441057.299900,4635.309551,63116,24808,csn,1.992879e+02,2.347295e+01,-1.417184e+02,5.650685e+00,1.679468e+02,28,CO,139435.540598,2005561.101974,0.002678,OU
2025-11-15T01:18:11,1763169491.776895,816441059.299896,4637.309551,63116,24808,csn,1.994118e+02,2.347525e+01,-1.416925e+02,5.524919e+00,1.680640e+02,28,CO,146616.208796,2108923.220995,0.002612,OU
2025-11-15T01:18:13,1763169493.776891,816441061.299891,4639.309551,63116,24808,csn,1.995407e+02,2.347750e+01,-1.416666e+02,5.399158e+00,1.681804e+02,28,CO,152549.405858,2194343.393413,0.002560,OU
2025-11-15T01:18:15,1763169495.776887,816441063.299887,4641.309551,63116,24808,csn,1.996748e+02,2.347970e+01,-1.416407e+02,5.273404e+00,1.682961e+02,28,CO,158482.603981,2279763.581105,0.002512,OU
2025-11-15T01:18:17,1763169497.776883,816441065.299883,4643.309551,63116,24808,csn,1.998140e+02,2.348194e+01,-1.416148e+02,5.147656e+00,1.684118e+02,28,CO,161748.467362,2326853.838064,0.002486,OU
2025-11-15T01:18:19,1763169499.776879,816441067.299879,4645.309551,63116,24808,csn,1.999583e+02,2.348421e+01,-1.415890e+02,5.021917e+00,1.685276e+02,28,CO,164959.738335,2373159.595347,0.002462,OU
2025-11-15T01:18:21,1763169501.776875,816441069.299875,4647.309551,63116,24808,csn,2.001077e+02,2.348650e+01,-1.415631e+02,4.896185e+00,1.686433e+02,28,CO,168171.009307,2419465.352629,0.002439,OU
2025-11-15T01:18:23,1763169503.776871,816441071.299871,4649.309551,63116,24808,csn,2.002622e+02,2.348878e+01,-1.415373e+02,4.770462e+00,1.687586e+02,28,CO,162227.552477,2334054.047879,0.002483,OU
2025-11-15T01:18:25,1763169505.776867,816441073.299867,4651.309551,63116,24808,csn,2.004218e+02,2.349105e+01,-1.415115e+02,4.644748e+00,1.688733e+02,28,CO,155541.151145,2237953.351921,0.002536,OU
2025-11-15T01:18:27,1763169507.776863,816441075.299863,4653.309551,63116,24808,csn,2.005865e+02,2.349330e+01,-1.414857e+02,4.519043e+00,1.689876e+02,28,CO,148854.749814,2141852.655964,0.002592,OU
2025-11-15T01:18:29,1763169509.776858,816441077.299858,4655.309551,63116,24808,csn,2.007562e+02,2.349553e+01,-1.414599e+02,4.393347e+00,1.691013e+02,28,CO,142942.909407,2056874.758999,0.002645,OU
2025-11-15T01:18:31,1763169511.776854,816441079.299854,4657.309551,63116,24808,csn,2.009311e+02,2.349776e+01,-1.414342e+02,4.267661e+00,1.692147e+02,28,CO,137167.829746,1973860.764715,0.002700,OU
2025-11-15T01:18:33,1763169513.776850,816441081.299850,4659.309551,63116,24808,csn,2.011111e+02,2.350005e+01,-1.414084e+02,4.141986e+00,1.693283e+02,28,CO,131392.750429,1890846.775379,0.002759,OU
2025-11-15T01:18:35,1763169515.776846,816441083.299846,4661.309551,63116,24808,csn,2.012961e+02,2.350243e+01,-1.413827e+02,4.016322e+00,1.694425e+02,28,CO,134096.218462,1929859.175273,0.002731,OU
2025-11-15T01:18:37,1763169517.776841,816441085.299841,4663.309551,63116,24808,csn,2.014863e+02,2.350483e+01,-1.413570e+02,3.890669e+00,1.695565e+02,28,CO,139054.502744,2001323.724541,0.002682,OU
2025-11-15T01:18:39,1763169519.776837,816441087.299837,4665.309551,63116,24808,csn,2.016815e+02,2.350710e+01,-1.413313e+02,3.765028e+00,1.696687e+02,28,CO,144012.787912,2072788.286588,0.002635,OU
2025-11-15T01:18:41,1763169521.776833,816441089.299833,4667.309551,63116,24808,csn,2.018819e+02,2.350910e+01,-1.413056e+02,3.639399e+00,1.697776e+02,28,CO,148971.073966,2144252.861414,0.002591,OU
2025-11-15T01:18:43,1763169523.776829,816441091.299829,4669.309551,63116,24808,csn,2.020873e+02,2.351133e+01,-1.412799e+02,3.513783e+00,1.698885e+02,28,CO,153677.447672,2212094.208572,0.002551,OU
2025-11-15T01:18:45,1763169525.776825,816441093.299825,4671.309551,63116,24808,csn,2.022978e+02,2.351360e+01,-1.412542e+02,3.388179e+00,1.699994e+02,28,CO,158312.732346,2278913.089918,0.002513,OU
2025-11-15T01:18:47,1763169527.776821,816441095.299821,4673.309551,63116,24808,csn,2.025133e+02,2.351587e+01,-1.412286e+02,3.262589e+00,1.701098e+02,28,CO,161339.292753,2322637.969456,0.002490,OU
2025-11-15T01:18:49,1763169529.776817,816441097.299817,4675.309551,63116,24808,csn,2.027340e+02,2.351804e+01,-1.412029e+02,3.137013e+00,1.702186e+02,28,CO,164378.409187,2366545.117136,0.002466,OU
2025-11-15T01:18:51,1763169531.776812,816441099.299812,4677.309551,63116,24808,csn,2.029597e+02,2.352043e+01,-1.411773e+02,3.011451e+00,1.703294e+02,28,CO,168851.650912,2431063.077051,0.002434,OU
2025-11-15T01:18:53,1763169533.776808,816441101.299808,4679.309551,63116,24808,csn,2.031905e+02,2.352251e+01,-1.411517e+02,2.885904e+00,1.704362e+02,28,CO,172463.052865,2483190.517441,0.002408,OU
2025-11-15T01:18:55,1763169535.776804,816441103.299805,4681.309551,63116,24808,csn,2.034264e+02,2.352498e+01,-1.411261e+02,2.760371e+00,1.705468e+02,28,CO,173267.398367,2494961.398436,0.002402,OU
2025-11-15T01:18:57,1763169537.776800,816441105.299800,4683.309551,63116,24808,csn,2.036674e+02,2.352701e+01,-1.411005e+02,2.634855e+00,1.706520e+02,28,CO,172777.692745,2488072.938539,0.002406,OU
2025-11-15T01:18:59,1763169539.776796,816441107.299796,4685.309551,63116,24808,csn,2.039134e+02,2.352947e+01,-1.410749e+02,2.509354e+00,1.707614e+02,28,CO,170263.114514,2451987.186985,0.002423,OU
2025-11-15T01:19:01,1763169541.776791,816441109.299791,4687.309551,63116,24808,csn,2.041645e+02,2.353146e+01,-1.410493e+02,2.383870e+00,1.708648e+02,28,CO,168708.855149,2429761.543418,0.002435,OU
2025-11-15T01:19:03,1763169543.776788,816441111.299788,4689.309551,63116,24808,csn,2.044207e+02,2.353372e+01,-1.410238e+02,2.258402e+00,1.709707e+02,28,CO,168006.550651,2419832.010083,0.002440,OU
2025-11-15T01:19:05,1763169545.776783,816441113.299783,4691.309551,63116,24808,csn,2.046819e+02,2.353600e+01,-1.409982e+02,2.132951e+00,1.710762e+02,28,CO,166245.548797,2394614.880703,0.002453,OU
2025-11-15T01:19:07,1763169547.776779,816441115.299779,4693.309551,63116,24808,csn,2.049482e+02,2.353824e+01,-1.409727e+02,2.007518e+00,1.711807e+02,28,CO,163997.460005,2362364.213069,0.002469,OU
2025-11-15T01:19:09,1763169549.776775,816441117.299775,4695.309551,63116,24808,csn,2.052196e+02,2.354049e+01,-1.409472e+02,1.882103e+00,1.712845e+02,28,CO,159017.220792,2290757.035647,0.002508,OU
2025-11-15T01:19:11,1763169551.776771,816441119.299771,4697.309551,63116,24808,csn,2.054960e+02,2.354273e+01,-1.409216e+02,1.756707e+00,1.713875e+02,28,CO,153516.146315,2211647.248446,0.002552,OU
2025-11-15T01:19:13,1763169553.776766,816441121.299766,4699.309551,63116,24808,csn,2.057775e+02,2.354498e+01,-1.408961e+02,1.631329e+00,1.714898e+02,28,CO,144160.640953,2076981.898682,0.002634,OU
2025-11-15T01:19:15,1763169555.776763,816441123.299763,4701.309551,63116,24808,csn,2.060640e+02,2.354726e+01,-1.408706e+02,1.505970e+00,1.715918e+02,28,CO,134407.885107,1936594.320380,0.002728,OU
2025-11-15T01:19:17,1763169557.776759,816441125.299759,4703.309551,63116,24808,csn,2.063556e+02,2.354948e+01,-1.408451e+02,1.380631e+00,1.716922e+02,28,CO,122614.707813,1766819.804285,0.002856,OU
2025-11-15T01:19:19,1763169559.776754,816441127.299754,4705.309551,63116,24808,csn,2.066523e+02,2.355177e+01,-1.408196e+02,1.255312e+00,1.717928e+02,28,CO,111627.953195,1608642.582808,0.002993,OU
2025-11-15T01:19:21,1763169561.776750,816441129.299750,4707.309551,63116,24808,csn,2.069539e+02,2.355395e+01,-1.407942e+02,1.130014e+00,1.718911e+02,28,CO,102665.526915,1479577.553556,0.003121,OU
2025-11-15T01:19:23,1763169563.776746,816441131.299746,4709.309551,63116,24808,csn,2.072607e+02,2.355626e+01,-1.407687e+02,1.004736e+00,1.719901e+02,28,CO,93405.296701,1346221.293506,0.003272,OU
2025-11-15T01:19:25,1763169565.776742,816441133.299742,4711.309551,63116,24808,csn,2.075724e+02,2.355848e+01,-1.407432e+02,8.794799e-01,1.720871e+02,28,CO,83741.938677,1207056.129516,0.003456,OU
2025-11-15T01:19:27,1763169567.776737,816441135.299737,4713.309551,63116,24808,csn,2.078892e+02,2.356078e+01,-1.407178e+02,7.542459e-01,1.721841e+02,28,CO,74751.332170,1077549.191454,0.003658,OU
2025-11-15T01:19:29,1763169569.776733,816441137.299733,4715.309551,63116,24808,csn,2.082111e+02,2.356301e+01,-1.406923e+02,6.290335e-01,1.722793e+02,28,CO,66238.226542,954897.401337,0.003885,OU
2025-11-15T01:19:31,1763169571.776729,816441139.299729,4717.309551,63116,24808,csn,2.085380e+02,2.356528e+01,-1.406669e+02,5.038433e-01,1.723740e+02,28,CO,61355.903086,884589.995335,0.004037,OU
2025-11-15T01:19:33,1763169573.776725,816441141.299725,4719.309551,63116,24808,csn,2.088699e+02,2.356749e+01,-1.406415e+02,3.786764e-01,1.724669e+02,28,CO,57750.147721,832686.659690,0.004161,OU
2025-11-15T01:19:35,1763169575.776721,816441143.299721,4721.309551,63116,24808,csn,2.092068e+02,2.356981e+01,-1.406161e+02,2.535326e-01,1.725601e+02,28,CO,51539.799571,743190.910651,0.004405,OU
2025-11-15T01:19:37,1763169577.776717,816441145.299717,4723.309551,63116,24808,csn,2.095488e+02,2.357182e+01,-1.405906e+02,1.284124e-01,1.726481e+02,28,CO,45152.266494,651135.510892,0.004706,OU
2025-11-15T01:19:39,1763169579.776713,816441147.299713,4725.309551,63116,24808,csn,2.098958e+02,2.357421e+01,-1.405652e+02,3.316722e-03,1.727399e+02,28,CO,43705.555104,630327.414683,0.004783,OU
2025-11-15T01:19:41,1763169581.776709,816441149.299709,4727.309551,63116,24808,csn,2.102479e+02,2.357631e+01,-1.405398e+02,-1.217549e-01,1.728268e+02,28,CO,41588.249310,599842.939270,0.004904,OU
2025-11-15T01:19:43,1763169583.776705,816441151.299705,4729.309551,63116,24808,csn,2.106049e+02,2.357872e+01,-1.405144e+02,-2.468010e-01,1.729163e+02,28,CO,36609.393936,528067.575117,0.005226,OU
2025-11-15T01:19:45,1763169585.776700,816441153.299700,4731.309551,63116,24808,csn,2.109670e+02,2.358077e+01,-1.404890e+02,-3.718213e-01,1.729999e+02,28,CO,33463.719717,482738.016160,0.005467,OU
2025-11-15T01:19:47,1763169587.776696,816441155.299696,4733.309551,63116,24808,csn,2.113340e+02,2.358297e+01,-1.404637e+02,-4.968171e-01,1.730840e+02,28,CO,34042.466705,491137.635848,0.005420,OU
2025-11-15T01:19:49,1763169589.776691,816441157.299691,4735.309551,63116,24808,csn,2.117061e+02,2.358528e+01,-1.404383e+02,-6.217857e-01,1.731682e+02,28,CO,33289.116181,480310.425682,0.005481,OU
2025-11-15T01:19:51,1763169591.776687,816441159.299687,4737.309551,63116,24808,csn,2.120832e+02,2.358750e+01,-1.404129e+02,-7.467287e-01,1.732497e+02,28,CO,31120.402287,449054.567942,0.005669,OU
2025-11-15T01:19:53,1763169593.776683,816441161.299683,4739.309551,63116,24808,csn,2.124653e+02,2.358978e+01,-1.403875e+02,-8.716438e-01,1.733306e+02,28,CO,31103.855899,448858.833265,0.005670,OU
2025-11-15T01:19:55,1763169595.776679,816441163.299679,4741.309551,63116,24808,csn,2.128524e+02,2.359198e+01,-1.403622e+02,-9.965323e-01,1.734088e+02,28,CO,32298.729776,466146.339335,0.005564,OU
2025-11-15T01:19:57,1763169597.776675,816441165.299675,4743.309551,63116,24808,csn,2.132445e+02,2.359427e+01,-1.403368e+02,-1.121392e+00,1.734866e+02,28,CO,33027.257462,476701.305473,0.005503,OU
2025-11-15T01:19:59,1763169599.776671,816441167.299671,4745.309551,63116,24808,csn,2.136416e+02,2.359651e+01,-1.403115e+02,-1.246224e+00,1.735620e+02,28,CO,33624.127997,485355.565550,0.005453,OU
2025-11-15T01:20:01,1763169601.776667,816441169.299667,4747.309551,63116,24808,csn,2.140437e+02,2.359881e+01,-1.402861e+02,-1.371028e+00,1.736366e+02,28,CO,35165.437602,507648.090916,0.005333,OU
2025-11-15T01:20:03,1763169603.776663,816441171.299663,4749.309551,63116,24808,csn,2.144507e+02,2.360085e+01,-1.402608e+02,-1.495803e+00,1.737056e+02,28,CO,36530.126930,527392.464674,0.005232,OU
2025-11-15T01:20:05,1763169605.776658,816441173.299658,4751.309551,63116,24808,csn,2.148628e+02,2.360299e+01,-1.402354e+02,-1.620548e+00,1.737743e+02,28,CO,35438.278126,511686.776583,0.005312,OU
2025-11-15T01:20:07,1763169607.776654,816441175.299654,4753.309551,63116,24808,csn,2.152798e+02,2.360532e+01,-1.402101e+02,-1.745263e+00,1.738438e+02,28,CO,34337.308609,495849.061591,0.005397,OU
2025-11-15T01:20:09,1763169609.776650,816441177.299651,4755.309551,63116,24808,csn,2.157019e+02,2.360755e+01,-1.401847e+02,-1.869949e+00,1.739097e+02,28,CO,32630.334336,471239.122164,0.005536,OU
2025-11-15T01:20:11,1763169611.776646,816441179.299646,4757.309551,63116,24808,csn,2.161289e+02,2.360985e+01,-1.401594e+02,-1.994604e+00,1.739747e+02,28,CO,30812.993705,445035.247232,0.005697,OU
2025-11-15T01:20:13,1763169613.776642,816441181.299642,4759.309551,63116,24808,csn,2.165608e+02,2.361207e+01,-1.401341e+02,-2.119227e+00,1.740364e+02,28,CO,28456.124290,411039.377704,0.005928,OU
2025-11-15T01:20:15,1763169615.776638,816441183.299638,4761.309551,63116,24808,csn,2.169978e+02,2.361438e+01,-1.401087e+02,-2.243819e+00,1.740971e+02,28,CO,26376.939045,381048.557218,0.006157,OU
2025-11-15T01:20:17,1763169617.776633,816441185.299633,4763.309551,63116,24808,csn,2.174397e+02,2.361655e+01,-1.400834e+02,-2.368380e+00,1.741538e+02,28,CO,24861.999817,359195.877870,0.006342,OU
2025-11-15T01:20:19,1763169619.776629,816441187.299630,4765.309551,63116,24808,csn,2.178865e+02,2.361886e+01,-1.400581e+02,-2.492908e+00,1.742100e+02,28,CO,23258.500114,336062.547642,0.006557,OU
2025-11-15T01:20:21,1763169621.776625,816441189.299626,4767.309551,63116,24808,csn,2.183384e+02,2.362106e+01,-1.400328e+02,-2.617404e+00,1.742623e+02,28,CO,21555.062342,311484.037908,0.006811,OU
2025-11-15T01:20:23,1763169623.776621,816441191.299621,4769.309551,63116,24808,csn,2.187952e+02,2.362338e+01,-1.400074e+02,-2.741868e+00,1.743140e+02,28,CO,20085.220696,290273.293933,0.007056,OU
2025-11-15T01:20:25,1763169625.776617,816441193.299617,4771.309551,63116,24808,csn,2.192569e+02,2.362551e+01,-1.399821e+02,-2.866297e+00,1.743603e+02,28,CO,18758.664565,271128.303593,0.007301,OU
2025-11-15T01:20:27,1763169627.776612,816441195.299612,4773.309551,63116,24808,csn,2.197236e+02,2.362754e+01,-1.399568e+02,-2.990693e+00,1.744026e+02,28,CO,17205.828495,248710.661698,0.007624,OU
2025-11-15T01:20:29,1763169629.776609,816441197.299609,4775.309551,63116,24808,csn,2.201952e+02,2.362982e+01,-1.399315e+02,-3.115055e+00,1.744460e+02,28,CO,15587.225092,225341.837100,0.008010,OU
2025-11-15T01:20:31,1763169631.776604,816441199.299604,4777.309551,63116,24808,csn,2.206717e+02,2.363207e+01,-1.399062e+02,-3.239382e+00,1.744862e+02,28,CO,15806.454769,228535.077309,0.007954,OU
2025-11-15T01:20:33,1763169633.776600,816441201.299600,4779.309551,63116,24808,csn,2.211532e+02,2.363434e+01,-1.398809e+02,-3.363675e+00,1.745241e+02,28,CO,16068.856071,232351.611813,0.007889,OU
2025-11-15T01:20:35,1763169635.776596,816441203.299596,4781.309551,63116,24808,csn,2.216397e+02,2.363657e+01,-1.398556e+02,-3.487932e+00,1.745585e+02,28,CO,14883.280556,215232.456806,0.008197,OU
2025-11-15T01:20:37,1763169637.776592,816441205.299592,4783.309551,63116,24808,csn,2.221310e+02,2.363887e+01,-1.398302e+02,-3.612154e+00,1.745911e+02,28,CO,13896.741839,200990.178175,0.008483,OU
2025-11-15T01:20:39,1763169639.776587,816441207.299587,4785.309551,63116,24808,csn,2.226273e+02,2.364106e+01,-1.398049e+02,-3.736339e+00,1.746191e+02,28,CO,13577.308554,196390.236496,0.008582,OU
2025-11-15T01:20:41,1763169641.776584,816441209.299584,4787.309551,63116,24808,csn,2.231285e+02,2.364336e+01,-1.397796e+02,-3.860489e+00,1.746459e+02,28,CO,13166.891760,190474.709493,0.008715,OU
2025-11-15T01:20:43,1763169643.776579,816441211.299579,4789.309551,63116,24808,csn,2.236347e+02,2.364557e+01,-1.397543e+02,-3.984601e+00,1.746684e+02,28,CO,12601.419750,182317.145752,0.008908,OU
2025-11-15T01:20:45,1763169645.776576,816441213.299575,4791.309551,63116,24808,csn,2.241457e+02,2.364788e+01,-1.397290e+02,-4.108676e+00,1.746895e+02,28,CO,12153.153138,175852.205597,0.009071,OU
2025-11-15T01:20:47,1763169647.776571,816441215.299571,4793.309551,63116,24808,csn,2.246616e+02,2.365005e+01,-1.397037e+02,-4.232714e+00,1.747052e+02,28,CO,11811.019942,170919.992816,0.009201,OU
2025-11-15T01:20:49,1763169649.776567,816441217.299567,4795.309551,63116,24808,csn,2.251825e+02,2.365205e+01,-1.396783e+02,-4.356713e+00,1.747156e+02,28,CO,11537.821688,166987.042238,0.009310,OU
2025-11-15T01:20:51,1763169651.776563,816441219.299563,4797.309551,63116,24808,csn,2.257082e+02,2.365431e+01,-1.396530e+02,-4.480675e+00,1.747266e+02,28,CO,11297.095401,163524.796474,0.009408,OU
2025-11-15T01:20:53,1763169653.776558,816441221.299558,4799.309551,63116,24808,csn,2.262389e+02,2.365657e+01,-1.396277e+02,-4.604597e+00,1.747345e+02,28,CO,11055.211154,160041.644545,0.009511,OU
2025-11-15T01:20:55,1763169655.776555,816441223.299554,4801.309551,63116,24808,csn,2.267744e+02,2.365883e+01,-1.396024e+02,-4.728481e+00,1.747393e+02,28,CO,10813.072166,156553.894086,0.009617,OU
2025-11-15T01:20:57,1763169657.776550,816441225.299550,4803.309551,63116,24808,csn,2.273148e+02,2.366108e+01,-1.395771e+02,-4.852324e+00,1.747408e+02,28,CO,10766.229572,155897.224198,0.009638,OU
2025-11-15T01:20:59,1763169659.776546,816441227.299546,4805.309551,63116,24808,csn,2.278602e+02,2.366336e+01,-1.395517e+02,-4.976129e+00,1.747397e+02,28,CO,10657.312583,154340.923007,0.009687,OU
2025-11-15T01:21:01,1763169661.776542,816441229.299542,4807.309551,63116,24808,csn,2.284103e+02,2.366556e+01,-1.395264e+02,-5.099893e+00,1.747343e+02,28,CO,10098.253198,146260.681767,0.009951,OU
2025-11-15T01:21:03,1763169663.776537,816441231.299537,4809.309551,63116,24808,csn,2.289654e+02,2.366785e+01,-1.395011e+02,-5.223617e+00,1.747270e+02,28,CO,9559.493668,138474.378226,0.010228,OU
2025-11-15T01:21:05,1763169665.776533,816441233.299533,4811.309551,63116,24808,csn,2.295253e+02,2.367006e+01,-1.394757e+02,-5.347299e+00,1.747156e+02,28,CO,9075.682347,131483.713440,0.010497,OU
2025-11-15T01:21:07,1763169667.776530,816441235.299530,4813.309551,63116,24808,csn,2.300901e+02,2.367237e+01,-1.394504e+02,-5.470940e+00,1.747025e+02,28,CO,8643.295792,125235.900474,0.010756,OU
2025-11-15T01:21:09,1763169669.776526,816441237.299526,4815.309551,63116,24808,csn,2.306598e+02,2.367456e+01,-1.394250e+02,-5.594539e+00,1.746846e+02,28,CO,8280.550875,119994.089511,0.010989,OU
2025-11-15T01:21:11,1763169671.776521,816441239.299521,4817.309551,63116,24808,csn,2.312343e+02,2.367663e+01,-1.393997e+02,-5.718096e+00,1.746621e+02,28,CO,7884.814395,114274.285026,0.011262,OU
2025-11-15T01:21:13,1763169673.776517,816441241.299517,4819.309551,63116,24808,csn,2.318137e+02,2.367904e+01,-1.393744e+02,-5.841611e+00,1.746413e+02,28,CO,7465.163947,108208.006442,0.011574,OU
2025-11-15T01:21:15,1763169675.776512,816441243.299513,4821.309551,63116,24808,csn,2.323979e+02,2.368103e+01,-1.393490e+02,-5.965083e+00,1.746119e+02,28,CO,6854.984005,99375.461227,0.012078,OU
2025-11-15T01:21:17,1763169677.776508,816441245.299508,4823.309551,63116,24808,csn,2.329870e+02,2.368333e+01,-1.393236e+02,-6.088512e+00,1.745839e+02,28,CO,6170.620177,89465.852284,0.012730,OU
2025-11-15T01:21:19,1763169679.776504,816441247.299504,4825.309551,63116,24808,csn,2.335809e+02,2.368557e+01,-1.392983e+02,-6.211897e+00,1.745522e+02,28,CO,6451.218164,93547.457731,0.012450,OU
2025-11-15T01:21:21,1763169681.776500,816441249.299500,4827.309551,63116,24808,csn,2.341796e+02,2.368784e+01,-1.392729e+02,-6.335238e+00,1.745180e+02,28,CO,6851.223915,99360.312494,0.012081,OU
2025-11-15T01:21:23,1763169683.776496,816441251.299496,4829.309551,63116,24808,csn,2.347832e+02,2.369005e+01,-1.392475e+02,-6.458535e+00,1.744804e+02,28,CO,6512.237704,94455.480378,0.012392,OU
2025-11-15T01:21:25,1763169685.776492,816441253.299492,4831.309551,63116,24808,csn,2.353915e+02,2.369233e+01,-1.392222e+02,-6.581787e+00,1.744409e+02,28,CO,6016.408271,87274.798560,0.012892,OU
2025-11-15T01:21:27,1763169687.776488,816441255.299488,4833.309551,63116,24808,csn,2.360047e+02,2.369456e+01,-1.391968e+02,-6.704993e+00,1.743983e+02,28,CO,4725.393248,68555.697239,0.014547,OU
