t_utc,t_unix,t_sclk,t_tid,tid,orbit,focusmode,alt,lst,long,lat,sza,ion_mass,cps_dt,abundance,sensitivity,SC_potential,precision,quality
2025-11-15T01:22:39,1763169758.847344,   816441326.37,4904.379555,63116,24808,osion,2.608816e+02,2.377417e+01,-1.382896e+02,-1.105103e+01,1.716953e+02,28,259.348386,0.471543,550,-1.989229e+00,0.062095,SCP
2025-11-15T01:22:42,1763169761.847338,   816441329.37,4907.379555,63116,24808,osion,2.620619e+02,2.377778e+01,-1.382510e+02,-1.123298e+01,1.715500e+02,28,111.195882,0.202174,550,-1.665077e+00,0.094832,SCP
2025-11-15T01:22:45,1763169764.847332,   816441332.37,4910.379555,63116,24808,osion,2.632525e+02,2.378111e+01,-1.382124e+02,-1.141481e+01,1.714015e+02,28,259.348386,0.471543,550,-1.038133e+00,0.062095,SCP
2025-11-15T01:22:48,1763169767.847326,   816441335.37,4913.379555,63116,24808,osion,2.644535e+02,2.378444e+01,-1.381738e+02,-1.159651e+01,1.712516e+02,28,74.082613,0.134696,550,-1.777035e+00,0.116183,SCP
2025-11-15T01:22:54,1763169773.847313,   816441341.37,4919.379555,63116,24808,osion,2.668864e+02,2.379111e+01,-1.380963e+02,-1.195949e+01,1.709478e+02,28,37.039747,0.067345,550,-2.090291e+00,0.164311,SCP
2025-11-15T01:23:02,1763169781.847296,   816441349.37,4927.379555,63116,24808,osion,2.701943e+02,2.380028e+01,-1.379929e+02,-1.244263e+01,1.705366e+02,28,111.195882,0.202174,550,-2.139010e+00,0.094832,SCP
2025-11-15T01:23:08,1763169787.847283,   816441355.37,4933.379555,63116,24808,osion,2.727231e+02,2.380694e+01,-1.379152e+02,-1.280435e+01,1.702223e+02,28,74.082613,0.134696,550,-1.232381e+00,0.116183,SCP
2025-11-15T01:23:11,1763169790.847277,   816441358.37,4936.379555,63116,24808,osion,2.740028e+02,2.381056e+01,-1.378763e+02,-1.298499e+01,1.700650e+02,28,37.039747,0.067345,550,-1.294245e+00,0.164311,SCP
2025-11-15T01:23:17,1763169796.847265,   816441364.37,4942.379555,63116,24808,osion,2.765926e+02,2.381722e+01,-1.377983e+02,-1.334586e+01,1.697453e+02,28,37.039747,0.067345,550,-2.264194e+00,0.164311,SCP
2025-11-15T01:23:20,1763169799.847259,   816441367.37,4945.379555,63116,24808,osion,2.779027e+02,2.382083e+01,-1.377593e+02,-1.352608e+01,1.695853e+02,28,259.348386,0.471543,550,-2.360121e+00,0.062095,SCP
2025-11-15T01:23:40,1763169819.847217,   816441387.37,4965.379555,63116,24808,osion,2.868940e+02,2.384361e+01,-1.374979e+02,-1.472379e+01,1.684967e+02,28,185.254347,0.336826,550,-2.372684e+00,0.073471,SCP
2025-11-15T01:23:46,1763169825.847204,   816441393.37,4971.379555,63116,24808,osion,2.896779e+02,2.385028e+01,-1.374192e+02,-1.508181e+01,1.681648e+02,28,37.039747,0.067345,550,-2.441041e+00,0.164311,SCP
2025-11-15T01:23:52,1763169831.847192,   816441399.37,4977.379555,63116,24808,osion,2.925015e+02,2.385722e+01,-1.373402e+02,-1.543922e+01,1.678319e+02,28,111.195882,0.202174,550,-2.730113e+00,0.094832,SCP
2025-11-15T01:23:58,1763169837.847179,   816441405.37,4983.379555,63116,24808,osion,2.953646e+02,2.386417e+01,-1.372610e+02,-1.579600e+01,1.674975e+02,28,37.039747,0.067345,550,-2.325951e+00,0.164311,SCP
2025-11-15T01:24:01,1763169840.847173,   816441408.37,4986.379555,63116,24808,osion,2.968108e+02,2.386778e+01,-1.372214e+02,-1.597416e+01,1.673300e+02,28,111.195882,0.202174,550,-2.336835e+00,0.094832,SCP
2025-11-15T01:24:06,1763169845.847163,   816441413.37,4991.379555,63116,24808,osion,2.992430e+02,2.387333e+01,-1.371552e+02,-1.627074e+01,1.670491e+02,28,74.082613,0.134696,550,-3.041079e+00,0.116183,SCP
2025-11-15T01:24:09,1763169848.847157,   816441416.37,4994.379555,63116,24808,osion,3.007153e+02,2.387694e+01,-1.371154e+02,-1.644847e+01,1.668807e+02,28,222.264248,0.404117,550,-3.047504e+00,0.067076,SCP
2025-11-15T01:24:12,1763169851.847151,   816441419.37,4997.379555,63116,24808,osion,3.021973e+02,2.388028e+01,-1.370755e+02,-1.662605e+01,1.667115e+02,28,185.254347,0.336826,550,-3.304078e+00,0.073471,SCP
2025-11-15T01:24:15,1763169854.847145,   816441422.37,5000.379555,63116,24808,osion,3.036890e+02,2.388389e+01,-1.370356e+02,-1.680346e+01,1.665426e+02,28,37.039747,0.067345,550,-3.628658e+00,0.164311,SCP
2025-11-15T01:24:21,1763169860.847131,   816441428.37,5006.379555,63116,24808,osion,3.067015e+02,2.389083e+01,-1.369557e+02,-1.715780e+01,1.662035e+02,28,74.082613,0.134696,550,-4.281960e+00,0.116183,SCP
2025-11-15T01:24:27,1763169866.847119,   816441434.37,5012.379555,63116,24808,osion,3.097524e+02,2.389778e+01,-1.368755e+02,-1.751148e+01,1.658635e+02,28,222.264248,0.404117,550,-4.098788e+00,0.067076,SCP
2025-11-15T01:24:30,1763169869.847113,   816441437.37,5015.379555,63116,24808,osion,3.112923e+02,2.390111e+01,-1.368353e+02,-1.768807e+01,1.656930e+02,28,37.039747,0.067345,550,-3.970635e+00,0.164311,SCP
2025-11-15T01:24:33,1763169872.847106,   816441440.37,5018.379555,63116,24808,osion,3.128417e+02,2.390472e+01,-1.367951e+02,-1.786449e+01,1.655227e+02,28,148.205345,0.269464,550,-4.245834e+00,0.082143,SCP
2025-11-15T01:24:36,1763169875.847100,   816441443.37,5021.379555,63116,24808,osion,3.144006e+02,2.390833e+01,-1.367548e+02,-1.804075e+01,1.653523e+02,28,222.264248,0.404117,550,-4.026024e+00,0.067076,SCP
2025-11-15T01:24:41,1763169880.847090,   816441448.37,5026.379555,63116,24808,osion,3.170200e+02,2.391417e+01,-1.366875e+02,-1.833413e+01,1.650677e+02,28,259.348386,0.471543,550,-3.506863e+00,0.062095,SCP
2025-11-15T01:24:53,1763169892.847064,   816441460.37,5038.379555,63116,24808,osion,3.234134e+02,2.392806e+01,-1.365252e+02,-1.903633e+01,1.643831e+02,28,37.039747,0.067345,550,-2.351390e+00,0.164311,SCP
2025-11-15T01:25:02,1763169901.847046,   816441469.37,5047.379555,63116,24808,osion,3.283068e+02,2.393861e+01,-1.364029e+02,-1.956115e+01,1.638688e+02,28,111.195882,0.202174,550,-4.041239e+00,0.094832,SCP
2025-11-15T01:25:05,1763169904.847040,   816441472.37,5050.379555,63116,24808,osion,3.299566e+02,2.394222e+01,-1.363620e+02,-1.973574e+01,1.636973e+02,28,37.039747,0.067345,550,-4.396224e+00,0.164311,SCP
2025-11-15T01:25:08,1763169907.847034,   816441475.37,5053.379555,63116,24808,osion,3.316156e+02,2.394583e+01,-1.363210e+02,-1.991015e+01,1.635258e+02,28,74.082613,0.134696,550,-4.405128e+00,0.116183,SCP
2025-11-15T01:25:11,1763169910.847027,   816441478.37,5056.379555,63116,24808,osion,3.332838e+02,2.394944e+01,-1.362799e+02,-2.008439e+01,1.633542e+02,28,74.082613,0.134696,550,-5.605182e+00,0.116183,SCP
2025-11-15T01:25:14,1763169913.847021,   816441481.37,5059.379555,63116,24808,osion,3.349612e+02,2.395278e+01,-1.362388e+02,-2.025845e+01,1.631824e+02,28,185.254347,0.336826,550,-7.052179e+00,0.073471,SCP
2025-11-15T01:25:19,1763169918.847011,   816441486.37,5064.379555,63116,24808,osion,3.377773e+02,2.395889e+01,-1.361701e+02,-2.054814e+01,1.628963e+02,28,111.195882,0.202174,550,-7.104852e+00,0.094832,SCP
2025-11-15T01:25:22,1763169921.847005,   816441489.37,5067.379555,63116,24808,osion,3.394792e+02,2.396250e+01,-1.361288e+02,-2.072172e+01,1.627246e+02,28,74.082613,0.134696,550,-6.789792e+00,0.116183,SCP
2025-11-15T01:25:26,1763169925.846996,   816441493.37,5071.379555,63116,24808,osion,3.417624e+02,2.396722e+01,-1.360736e+02,-2.095287e+01,1.624956e+02,28,37.039747,0.067345,550,-5.437854e+00,0.164311,SCP
2025-11-15T01:25:35,1763169934.846977,   816441502.37,5080.379555,63116,24808,osion,3.469587e+02,2.397778e+01,-1.359490e+02,-2.147178e+01,1.619803e+02,28,37.039747,0.067345,550,-4.006317e+00,0.164311,SCP
2025-11-15T01:25:46,1763169945.846955,   816441513.37,5091.379555,63116,24808,osion,3.534195e+02,2.399111e+01,-1.357956e+02,-2.210374e+01,1.613507e+02,28,148.205345,0.269464,550,-2.759116e+00,0.082143,SCP
2025-11-15T01:25:49,1763169948.846948,   816441516.37,5094.379555,63116,24808,osion,3.552023e+02,2.399472e+01,-1.357536e+02,-2.227566e+01,1.611791e+02,28,37.039747,0.067345,550,-3.066353e+00,0.164311,SCP
2025-11-15T01:25:52,1763169951.846942,   816441519.37,5097.379555,63116,24808,osion,3.569940e+02,2.399833e+01,-1.357116e+02,-2.244739e+01,1.610075e+02,28,37.039747,0.067345,550,-2.616826e+00,0.164311,SCP
2025-11-15T01:25:58,1763169957.846930,   816441525.37,5103.379555,63116,24808,osion,3.606039e+02,5.555556e-03,-1.356272e+02,-2.279028e+01,1.606644e+02,28,37.039747,0.067345,550,-2.375998e+00,0.164311,SCP
2025-11-15T01:26:01,1763169960.846924,   816441528.37,5106.379555,63116,24808,osion,3.624221e+02,9.166667e-03,-1.355848e+02,-2.296144e+01,1.604930e+02,28,74.082613,0.134696,550,-2.163234e+00,0.116183,SCP
2025-11-15T01:26:04,1763169963.846918,   816441531.37,5109.379555,63116,24808,osion,3.642490e+02,1.277778e-02,-1.355424e+02,-2.313241e+01,1.603216e+02,28,74.082613,0.134696,550,-1.959577e+00,0.116183,SCP
2025-11-15T01:26:10,1763169969.846904,   816441537.37,5115.379555,63116,24808,osion,3.679289e+02,2.000000e-02,-1.354574e+02,-2.347377e+01,1.599790e+02,28,74.082613,0.134696,550,-1.846071e+00,0.116183,SCP
2025-11-15T01:26:13,1763169972.846898,   816441540.37,5118.379555,63116,24808,osion,3.697819e+02,2.388889e-02,-1.354147e+02,-2.364416e+01,1.598077e+02,28,111.195882,0.202174,550,-1.682505e+00,0.094832,SCP
2025-11-15T01:26:15,1763169974.846894,   816441542.37,5120.379555,63116,24808,osion,3.710220e+02,2.611111e-02,-1.353862e+02,-2.375764e+01,1.596937e+02,28,148.205345,0.269464,550,-1.590468e+00,0.082143,SCP
2025-11-15T01:26:24,1763169983.846875,   816441551.37,5129.379555,63116,24808,osion,3.766500e+02,3.722222e-02,-1.352575e+02,-2.426726e+01,1.591806e+02,28,111.195882,0.202174,550,-1.496789e+00,0.094832,SCP
2025-11-15T01:26:27,1763169986.846869,   816441554.37,5132.379555,63116,24808,osion,3.785431e+02,4.083333e-02,-1.352144e+02,-2.443674e+01,1.590098e+02,28,74.082613,0.134696,550,-1.580097e+00,0.116183,SCP
2025-11-15T01:26:30,1763169989.846863,   816441557.37,5135.379555,63116,24808,osion,3.804447e+02,4.472222e-02,-1.351712e+02,-2.460602e+01,1.588389e+02,28,37.039747,0.067345,550,-1.683315e+00,0.164311,SCP
2025-11-15T01:26:33,1763169992.846857,   816441560.37,5138.379555,63116,24808,osion,3.823548e+02,4.833333e-02,-1.351280e+02,-2.477511e+01,1.586683e+02,28,74.082613,0.134696,550,-1.693343e+00,0.116183,SCP
2025-11-15T01:26:36,1763169995.846851,   816441563.37,5141.379555,63116,24808,osion,3.842734e+02,5.194444e-02,-1.350846e+02,-2.494400e+01,1.584977e+02,28,111.195882,0.202174,550,-1.692275e+00,0.094832,SCP
2025-11-15T01:26:45,1763170004.846831,   816441572.37,5150.379555,63116,24808,osion,3.900796e+02,6.305556e-02,-1.349539e+02,-2.544946e+01,1.579865e+02,28,74.082613,0.134696,550,-1.870607e+00,0.116183,SCP
2025-11-15T01:27:17,1763170036.846766,   816441604.37,5182.379555,63116,24808,osion,4.113270e+02,1.033333e-01,-1.344821e+02,-2.723190e+01,1.561767e+02,28,74.082613,0.134696,550,-4.332711e+00,0.116183,SCP
2025-11-15T01:27:20,1763170039.846759,   816441607.37,5185.379555,63116,24808,osion,4.133664e+02,1.069444e-01,-1.344372e+02,-2.739781e+01,1.560079e+02,28,148.205345,0.269464,550,-4.724859e+00,0.082143,SCP
2025-11-15T01:27:28,1763170047.846742,   816441615.37,5193.379555,63116,24808,osion,4.188439e+02,1.172222e-01,-1.343171e+02,-2.783921e+01,1.555578e+02,28,74.082613,0.134696,550,-5.858960e+00,0.116183,SCP
2025-11-15T01:27:31,1763170050.846735,   816441618.37,5196.379555,63116,24808,osion,4.209126e+02,1.211111e-01,-1.342719e+02,-2.800435e+01,1.553893e+02,28,148.205345,0.269464,550,-5.388034e+00,0.082143,SCP
2025-11-15T01:27:37,1763170056.846723,   816441624.37,5202.379555,63116,24808,osion,4.250736e+02,1.286111e-01,-1.341810e+02,-2.833400e+01,1.550529e+02,28,74.082613,0.134696,550,-5.494953e+00,0.116183,SCP
2025-11-15T01:27:43,1763170062.846711,   816441630.37,5208.379555,63116,24808,osion,4.292661e+02,1.363889e-01,-1.340897e+02,-2.866281e+01,1.547168e+02,28,185.254347,0.336826,550,-5.546596e+00,0.073471,SCP
2025-11-15T01:27:46,1763170065.846705,   816441633.37,5211.379555,63116,24808,osion,4.313740e+02,1.402778e-01,-1.340439e+02,-2.882690e+01,1.545490e+02,28,37.039747,0.067345,550,-5.533395e+00,0.164311,SCP
2025-11-15T01:27:49,1763170068.846698,   816441636.37,5214.379555,63116,24808,osion,4.334897e+02,1.441667e-01,-1.339980e+02,-2.899077e+01,1.543813e+02,28,111.195882,0.202174,550,-5.513825e+00,0.094832,SCP
2025-11-15T01:27:55,1763170074.846686,   816441642.37,5220.379555,63116,24808,osion,4.377443e+02,1.519444e-01,-1.339057e+02,-2.931788e+01,1.540464e+02,28,111.195882,0.202174,550,-4.171964e+00,0.094832,SCP
2025-11-15T01:27:58,1763170077.846680,   816441645.37,5223.379555,63116,24808,osion,4.398831e+02,1.558333e-01,-1.338594e+02,-2.948111e+01,1.538792e+02,28,296.311945,0.538749,550,-3.979632e+00,0.058093,SCP
2025-11-15T01:28:04,1763170083.846667,   816441651.37,5229.379555,63116,24808,osion,4.441837e+02,1.636111e-01,-1.337665e+02,-2.980693e+01,1.535453e+02,28,148.205345,0.269464,550,-4.421913e+00,0.082143,SCP
2025-11-15T01:28:07,1763170086.846661,   816441654.37,5232.379555,63116,24808,osion,4.463454e+02,1.675000e-01,-1.337198e+02,-2.996952e+01,1.533785e+02,28,148.205345,0.269464,550,-4.400512e+00,0.082143,SCP
2025-11-15T01:28:10,1763170089.846654,   816441657.37,5235.379555,63116,24808,osion,4.485147e+02,1.713889e-01,-1.336730e+02,-3.013189e+01,1.532120e+02,28,111.195882,0.202174,550,-4.255362e+00,0.094832,SCP
2025-11-15T01:28:13,1763170092.846648,   816441660.37,5238.379555,63116,24808,osion,4.506915e+02,1.755556e-01,-1.336261e+02,-3.029405e+01,1.530452e+02,28,37.039747,0.067345,550,-3.815622e+00,0.164311,SCP
2025-11-15T01:28:16,1763170095.846642,   816441663.37,5241.379555,63116,24808,osion,4.528758e+02,1.794444e-01,-1.335790e+02,-3.045598e+01,1.528790e+02,28,37.039747,0.067345,550,-3.777472e+00,0.164311,SCP
2025-11-15T01:28:21,1763170100.846632,   816441668.37,5246.379555,63116,24808,osion,4.565329e+02,1.861111e-01,-1.335003e+02,-3.072540e+01,1.526020e+02,28,74.082613,0.134696,550,-4.932098e+00,0.116183,SCP
2025-11-15T01:28:27,1763170106.846620,   816441674.37,5252.379555,63116,24808,osion,4.609486e+02,1.938889e-01,-1.334054e+02,-3.104789e+01,1.522706e+02,28,37.039747,0.067345,550,-5.991778e+00,0.164311,SCP
2025-11-15T01:28:33,1763170112.846606,   816441680.37,5258.379555,63116,24808,osion,4.653939e+02,2.019444e-01,-1.333100e+02,-3.136951e+01,1.519396e+02,28,148.205345,0.269464,550,-5.893936e+00,0.082143,SCP
2025-11-15T01:28:36,1763170115.846600,   816441683.37,5261.379555,63116,24808,osion,4.676275e+02,2.058333e-01,-1.332620e+02,-3.152999e+01,1.517745e+02,28,296.311945,0.538749,550,-5.884172e+00,0.058093,SCP
2025-11-15T01:28:45,1763170124.846581,   816441692.37,5270.379555,63116,24808,osion,4.743719e+02,2.180556e-01,-1.331175e+02,-3.201011e+01,1.512795e+02,28,37.039747,0.067345,550,-4.619847e+00,0.164311,SCP
2025-11-15T01:28:48,1763170127.846575,   816441695.37,5273.379555,63116,24808,osion,4.766344e+02,2.219444e-01,-1.330690e+02,-3.216970e+01,1.511151e+02,28,111.195882,0.202174,550,-5.324693e+00,0.094832,SCP
2025-11-15T01:28:54,1763170133.846563,   816441701.37,5279.379555,63116,24808,osion,4.811811e+02,2.302778e-01,-1.329716e+02,-3.248822e+01,1.507861e+02,28,111.195882,0.202174,550,-5.694382e+00,0.094832,SCP
2025-11-15T01:28:56,1763170135.846559,   816441703.37,5281.379555,63116,24808,osion,4.827029e+02,2.327778e-01,-1.329390e+02,-3.259420e+01,1.506770e+02,28,111.195882,0.202174,550,-5.660599e+00,0.094832,SCP
2025-11-15T01:28:59,1763170138.846553,   816441706.37,5284.379555,63116,24808,osion,4.849916e+02,2.369444e-01,-1.328901e+02,-3.275298e+01,1.505129e+02,28,111.195882,0.202174,550,-5.151289e+00,0.094832,SCP
2025-11-15T01:29:02,1763170141.846547,   816441709.37,5287.379555,63116,24808,osion,4.872874e+02,2.411111e-01,-1.328409e+02,-3.291153e+01,1.503490e+02,28,37.039747,0.067345,550,-4.755812e+00,0.164311,SCP
2025-11-15T01:29:05,1763170144.846540,   816441712.37,5290.379555,63116,24808,osion,4.895902e+02,2.452778e-01,-1.327916e+02,-3.306986e+01,1.501852e+02,28,222.264248,0.404117,550,-5.432820e+00,0.067076,SCP
2025-11-15T01:29:08,1763170147.846534,   816441715.37,5293.379555,63116,24808,osion,4.919000e+02,2.491667e-01,-1.327422e+02,-3.322797e+01,1.500221e+02,28,37.039747,0.067345,550,-7.063049e+00,0.164311,SCP
2025-11-15T01:29:11,1763170150.846528,   816441718.37,5296.379555,63116,24808,osion,4.942168e+02,2.533333e-01,-1.326926e+02,-3.338585e+01,1.498588e+02,28,111.195882,0.202174,550,-7.481810e+00,0.094832,SCP
2025-11-15T01:29:17,1763170156.846516,   816441724.37,5302.379555,63116,24808,osion,4.988712e+02,2.616667e-01,-1.325930e+02,-3.370093e+01,1.495326e+02,28,185.254347,0.336826,550,-5.546305e+00,0.073471,SCP
2025-11-15T01:29:20,1763170159.846509,   816441727.37,5305.379555,63116,24808,osion,5.012087e+02,2.658333e-01,-1.325430e+02,-3.385814e+01,1.493698e+02,28,111.195882,0.202174,550,-4.301028e+00,0.094832,SCP
2025-11-15T01:29:29,1763170168.846490,   816441736.37,5314.379555,63116,24808,osion,5.082623e+02,2.783333e-01,-1.323920e+02,-3.432839e+01,1.488825e+02,28,74.082613,0.134696,550,-4.536549e+00,0.116183,SCP
2025-11-15T01:29:34,1763170173.846480,   816441741.37,5319.379555,63116,24808,osion,5.122074e+02,2.852778e-01,-1.323075e+02,-3.458875e+01,1.486126e+02,28,296.311945,0.538749,550,-5.505380e+00,0.058093,SCP
2025-11-15T01:29:37,1763170176.846473,   816441744.37,5322.379555,63116,24808,osion,5.145834e+02,2.894444e-01,-1.322566e+02,-3.474467e+01,1.484509e+02,28,185.254347,0.336826,550,-5.627018e+00,0.073471,SCP
2025-11-15T01:29:40,1763170179.846467,   816441747.37,5325.379555,63116,24808,osion,5.169661e+02,2.936111e-01,-1.322055e+02,-3.490035e+01,1.482894e+02,28,148.205345,0.269464,550,-6.689680e+00,0.082143,SCP
2025-11-15T01:29:43,1763170182.846461,   816441750.37,5328.379555,63116,24808,osion,5.193554e+02,2.980556e-01,-1.321543e+02,-3.505581e+01,1.481276e+02,28,74.082613,0.134696,550,-7.146593e+00,0.116183,SCP
2025-11-15T01:29:46,1763170185.846455,   816441753.37,5331.379555,63116,24808,osion,5.217515e+02,3.022222e-01,-1.321029e+02,-3.521104e+01,1.479665e+02,28,37.039747,0.067345,550,-6.818174e+00,0.164311,SCP
2025-11-15T01:29:49,1763170188.846449,   816441756.37,5334.379555,63116,24808,osion,5.241541e+02,3.063889e-01,-1.320513e+02,-3.536604e+01,1.478057e+02,28,185.254347,0.336826,550,-5.545146e+00,0.073471,SCP
2025-11-15T01:29:52,1763170191.846442,   816441759.37,5337.379555,63116,24808,osion,5.265633e+02,3.105556e-01,-1.319996e+02,-3.552081e+01,1.476450e+02,28,185.254347,0.336826,550,-6.602064e+00,0.073471,SCP
2025-11-15T01:29:55,1763170194.846436,   816441762.37,5340.379555,63116,24808,osion,5.289790e+02,3.150000e-01,-1.319477e+02,-3.567535e+01,1.474840e+02,28,222.264248,0.404117,550,0,0.067076,SCP
2025-11-15T01:07:15,1763168834.847267,   816440402.37,3980.379555,63116,24808,osion,4.188502e+02,2.254556e+01,-1.529714e+02,4.478876e+01,1.279655e+02,29,37.039747,0.047141,550,-2.884313e+00,0.164311,SCP
2025-11-15T01:07:36,1763168855.847224,   816440423.37,4001.379555,63116,24808,osion,4.046710e+02,2.258639e+01,-1.524458e+02,4.366041e+01,1.291681e+02,29,37.039747,0.067345,550,-4.236608e+00,0.164311,SCP
2025-11-15T01:10:46,1763169045.846828,   816440613.37,4191.379555,63116,24808,osion,2.953873e+02,2.290750e+01,-1.483996e+02,3.295158e+01,1.404234e+02,29,37.039747,0.067345,550,-1.893607e+00,0.164311,SCP
2025-11-15T01:13:35,1763169214.846478,   816440782.37,4360.379555,63116,24808,osion,2.305726e+02,2.314278e+01,-1.455536e+02,2.281144e+01,1.508865e+02,29,74.082613,0.134696,550,-3.195658e+00,0.116183,SCP
2025-11-15T01:13:50,1763169229.846453,   816440797.37,4375.379555,63116,24808,osion,2.264345e+02,2.316222e+01,-1.453243e+02,2.189057e+01,1.518287e+02,29,74.082613,0.134696,550,-1.855980e+00,0.116183,SCP
2025-11-15T01:14:08,1763169247.847407,   816440815.37,4393.379555,63116,24808,osion,2.218293e+02,2.318528e+01,-1.450531e+02,2.078198e+01,1.529606e+02,29,37.039747,0.067345,550,-2.341501e+00,0.164311,SCP
2025-11-15T01:14:11,1763169250.847401,   816440818.37,4396.379555,63116,24808,osion,2.211002e+02,2.318889e+01,-1.450083e+02,2.059685e+01,1.531481e+02,29,37.039747,0.067345,550,-2.272577e+00,0.164311,SCP
2025-11-15T01:14:16,1763169255.847391,   816440823.37,4401.379555,63116,24808,osion,2.199096e+02,2.319528e+01,-1.449339e+02,2.028809e+01,1.534631e+02,29,74.082613,0.134696,550,-2.594165e+00,0.116183,SCP
2025-11-15T01:14:19,1763169258.847385,   816440826.37,4404.379555,63116,24808,osion,2.192100e+02,2.319917e+01,-1.448894e+02,2.010270e+01,1.536526e+02,29,111.195882,0.202174,550,-2.685398e+00,0.094832,SCP
2025-11-15T01:14:22,1763169261.847378,   816440829.37,4407.379555,63116,24808,osion,2.185214e+02,2.320278e+01,-1.448450e+02,1.991722e+01,1.538403e+02,29,74.082613,0.134696,550,-2.696930e+00,0.116183,SCP
2025-11-15T01:14:25,1763169264.847372,   816440832.37,4410.379555,63116,24808,osion,2.178439e+02,2.320667e+01,-1.448008e+02,1.973164e+01,1.540299e+02,29,185.254347,0.336826,550,-2.913984e+00,0.073471,SCP
2025-11-15T01:14:28,1763169267.847366,   816440835.37,4413.379555,63116,24808,osion,2.171775e+02,2.321028e+01,-1.447566e+02,1.954597e+01,1.542177e+02,29,37.039747,0.067345,550,-3.243216e+00,0.164311,SCP
2025-11-15T01:14:31,1763169270.847360,   816440838.37,4416.379555,63116,24808,osion,2.165222e+02,2.321417e+01,-1.447126e+02,1.936021e+01,1.544075e+02,29,148.205345,0.269464,550,-3.539730e+00,0.082143,SCP
2025-11-15T01:14:34,1763169273.847354,   816440841.37,4419.379555,63116,24808,osion,2.158780e+02,2.321778e+01,-1.446686e+02,1.917435e+01,1.545955e+02,29,222.264248,0.404117,550,-3.544163e+00,0.067076,SCP
2025-11-15T01:14:37,1763169276.847348,   816440844.37,4422.379555,63116,24808,osion,2.152449e+02,2.322167e+01,-1.446248e+02,1.898841e+01,1.547853e+02,29,74.082613,0.134696,550,-2.843360e+00,0.116183,SCP
2025-11-15T01:14:40,1763169279.847341,   816440847.37,4425.379555,63116,24808,osion,2.146230e+02,2.322528e+01,-1.445810e+02,1.880238e+01,1.549734e+02,29,74.082613,0.134696,550,-3.004744e+00,0.116183,SCP
2025-11-15T01:14:43,1763169282.847335,   816440850.37,4428.379555,63116,24808,osion,2.140122e+02,2.322917e+01,-1.445374e+02,1.861627e+01,1.551634e+02,29,185.254347,0.336826,550,-2.884920e+00,0.073471,SCP
2025-11-15T01:14:46,1763169285.847329,   816440853.37,4431.379555,63116,24808,osion,2.134126e+02,2.323278e+01,-1.444939e+02,1.843007e+01,1.553516e+02,29,74.082613,0.134696,550,-2.713256e+00,0.116183,SCP
2025-11-15T01:14:48,1763169287.847325,   816440855.37,4433.379555,63116,24808,osion,2.130191e+02,2.323528e+01,-1.444649e+02,1.830589e+01,1.554776e+02,29,74.082613,0.134696,550,-2.889775e+00,0.116183,SCP
2025-11-15T01:14:51,1763169290.847319,   816440858.37,4436.379555,63116,24808,osion,2.124381e+02,2.323889e+01,-1.444215e+02,1.811955e+01,1.556659e+02,29,185.254347,0.336826,550,-3.304560e+00,0.073471,SCP
2025-11-15T01:14:54,1763169293.847312,   816440861.37,4439.379555,63116,24808,osion,2.118684e+02,2.324250e+01,-1.443783e+02,1.793313e+01,1.558541e+02,29,74.082613,0.134696,550,-3.767406e+00,0.116183,SCP
2025-11-15T01:14:57,1763169296.847305,   816440864.37,4442.379555,63116,24808,osion,2.113098e+02,2.324639e+01,-1.443351e+02,1.774664e+01,1.560444e+02,29,74.082613,0.134696,550,-4.100951e+00,0.116183,SCP
2025-11-15T01:15:03,1763169302.847293,   816440870.37,4448.379555,63116,24808,osion,2.102263e+02,2.325361e+01,-1.442491e+02,1.737340e+01,1.564210e+02,29,74.082613,0.134696,550,-3.681912e+00,0.116183,SCP
2025-11-15T01:15:22,1763169321.847254,   816440889.37,4467.379555,63116,24808,osion,2.070923e+02,2.327694e+01,-1.439790e+02,1.618956e+01,1.576177e+02,29,74.082613,0.134696,550,-2.331938e+00,0.116183,SCP
2025-11-15T01:15:26,1763169325.847245,   816440893.37,4471.379555,63116,24808,osion,2.064902e+02,2.328167e+01,-1.439226e+02,1.593998e+01,1.578683e+02,29,74.082613,0.134696,550,-2.324920e+00,0.116183,SCP
2025-11-15T01:15:33,1763169332.847231,   816440900.37,4478.379555,63116,24808,osion,2.054850e+02,2.329000e+01,-1.438243e+02,1.550293e+01,1.583073e+02,29,74.082613,0.134696,550,-2.324365e+00,0.116183,SCP
2025-11-15T01:15:44,1763169343.847208,   816440911.37,4489.379555,63116,24808,osion,2.040300e+02,2.330333e+01,-1.436707e+02,1.481547e+01,1.589988e+02,29,37.039747,0.067345,550,-2.274458e+00,0.164311,SCP
2025-11-15T01:15:55,1763169354.847184,   816440922.37,4500.379555,63116,24808,osion,2.027279e+02,2.331639e+01,-1.435183e+02,1.412726e+01,1.596878e+02,29,37.039747,0.067345,550,-1.314595e+00,0.164311,SCP
2025-11-15T01:16:21,1763169380.847130,   816440948.37,4526.379555,63116,24808,osion,2.002596e+02,2.334722e+01,-1.431619e+02,1.249794e+01,1.613133e+02,29,111.195882,0.202174,550,-1.920577e+00,0.094832,SCP
2025-11-15T01:16:32,1763169391.847108,   816440959.37,4537.379555,63116,24808,osion,1.994739e+02,2.336028e+01,-1.430127e+02,1.180768e+01,1.619991e+02,29,37.039747,0.067345,550,-1.805895e+00,0.164311,SCP
